Type de ticket,Priorité,Nombre de Champs personnalisés (Participants),Annee,Jour,Mois,Nombre de Composants,Nombre de Versions corrigées,Nb_heures,Type de Version
Bug,4,4,2009,3,8,2,2,16,Patch
Tâche,2,4,2011,6,10,2,2,7,Patch
Amélioration,2,4,2021,2,4,3,3,1,Patch
Amélioration,3,4,2014,4,9,2,3,11,Patch
Nouvelle fonctionnalité,3,4,2010,4,12,3,3,10,Mineur
Bug,3,4,2013,1,12,3,3,13,Mineur
Nouvelle fonctionnalité,3,4,2009,7,8,3,2,13,Majeur
Nouvelle fonctionnalité,2,4,2019,1,1,2,2,1,Majeur
Sous-tâche,3,4,2011,3,2,3,3,10,Majeur
Tâche,2,4,2007,3,1,3,3,6,Majeur
Sous-tâche,3,4,2006,7,2,2,3,13,Patch
Patch,4,4,2008,4,5,3,3,17,Mineur
Nouvelle fonctionnalité,4,4,2007,1,12,3,2,15,Patch
Patch,4,4,2004,1,4,3,2,17,Patch
Amélioration,3,4,2010,3,4,3,3,12,Majeur
Tâche,2,4,2009,7,4,3,2,5,Majeur
Bug,3,4,2021,3,7,2,3,13,Mineur
Sous-tâche,3,4,2004,7,12,2,2,13,Majeur
Nouvelle fonctionnalité,3,4,2014,3,5,3,2,13,Majeur
Sous-tâche,2,4,2019,1,5,3,3,14,Majeur
Sous-tâche,2,4,2004,3,10,2,3,4,Majeur
Tâche,3,4,2004,4,2,3,2,10,Patch
Amélioration,4,4,2007,1,1,3,3,16,Mineur
Bug,2,4,2019,3,5,2,3,8,Mineur
Patch,4,4,2006,5,11,2,3,15,Majeur
Sous-tâche,2,4,2017,7,7,3,3,10,Patch
Nouvelle fonctionnalité,4,4,2020,7,11,3,2,15,Majeur
Tâche,4,4,2010,3,4,3,2,17,Patch
Tâche,3,4,2009,7,8,2,2,12,Majeur
Patch,4,4,2017,6,12,2,2,15,Majeur
Patch,3,4,2005,7,2,2,3,13,Majeur
Nouvelle fonctionnalité,4,4,2021,7,7,3,2,16,Mineur
Amélioration,4,4,2010,5,1,3,2,16,Mineur
Amélioration,3,4,2017,5,6,2,3,11,Mineur
Tâche,2,4,2012,2,5,2,2,12,Patch
Bug,3,4,2018,4,2,3,3,13,Majeur
Tâche,4,4,2016,2,9,2,3,17,Patch
Nouvelle fonctionnalité,4,4,2022,5,2,2,2,16,Patch
Amélioration,3,4,2020,6,12,2,2,14,Mineur
Amélioration,3,4,2015,4,8,3,2,10,Mineur
Bug,4,4,2007,3,11,2,3,15,Majeur
Tâche,4,4,2016,4,9,3,3,16,Patch
Bug,2,4,2011,3,11,3,2,14,Patch
Tâche,4,4,2021,2,3,2,3,17,Mineur
Nouvelle fonctionnalité,4,4,2005,7,5,3,3,15,Mineur
Amélioration,3,4,2004,4,5,3,2,14,Majeur
Tâche,3,4,2017,5,2,2,3,10,Majeur
Sous-tâche,4,4,2004,7,4,3,3,16,Mineur
Patch,4,4,2012,6,7,3,3,17,Mineur
Tâche,3,4,2020,6,9,3,2,13,Patch
Nouvelle fonctionnalité,3,4,2017,2,8,2,2,10,Patch
Tâche,3,4,2017,5,12,3,3,14,Majeur
Patch,3,4,2013,7,12,3,3,10,Majeur
Sous-tâche,3,4,2018,4,5,2,2,10,Patch
Tâche,2,4,2020,6,3,3,3,10,Mineur
Amélioration,3,4,2011,3,5,3,3,14,Mineur
Sous-tâche,3,4,2007,1,9,2,2,12,Majeur
Tâche,4,4,2013,4,11,3,2,16,Patch
Patch,2,4,2006,3,7,3,3,12,Patch
Tâche,4,4,2007,2,1,2,2,16,Patch
Patch,2,4,2007,3,11,3,2,6,Patch
Patch,4,4,2021,4,9,3,2,16,Majeur
Tâche,3,4,2022,4,9,2,2,14,Mineur
Nouvelle fonctionnalité,2,4,2015,3,8,2,3,8,Patch
Sous-tâche,2,4,2006,2,4,3,3,14,Mineur
Patch,2,4,2018,5,10,2,2,4,Mineur
Tâche,2,4,2017,5,1,2,3,10,Majeur
Sous-tâche,3,4,2018,7,2,3,2,10,Majeur
Patch,3,4,2008,2,8,2,3,14,Majeur
Patch,3,4,2022,1,6,2,3,13,Majeur
Nouvelle fonctionnalité,4,4,2022,6,2,2,2,17,Patch
Patch,4,4,2022,4,5,2,3,17,Mineur
Bug,4,4,2007,2,11,2,2,15,Majeur
Tâche,4,4,2009,3,12,3,3,15,Majeur
Sous-tâche,3,4,2005,1,1,2,3,10,Patch
Amélioration,4,4,2017,3,4,2,3,17,Mineur
Tâche,3,4,2017,2,5,3,2,11,Majeur
Nouvelle fonctionnalité,4,4,2008,2,2,3,2,16,Majeur
Patch,2,4,2022,1,2,3,2,8,Mineur
Bug,3,4,2022,7,5,2,3,11,Mineur
Amélioration,3,4,2010,6,3,2,2,13,Mineur
Sous-tâche,3,4,2011,3,7,3,2,13,Mineur
Tâche,3,4,2008,4,11,2,2,12,Patch
Tâche,3,4,2022,2,1,3,3,11,Patch
Amélioration,2,4,2008,5,3,2,2,1,Mineur
Nouvelle fonctionnalité,3,4,2020,6,9,3,3,11,Majeur
Amélioration,2,4,2010,2,8,2,3,6,Patch
Bug,2,4,2008,5,11,2,2,5,Patch
Nouvelle fonctionnalité,4,4,2010,1,5,3,2,16,Patch
Nouvelle fonctionnalité,4,4,2010,6,2,2,3,16,Majeur
Nouvelle fonctionnalité,4,4,2019,6,11,3,3,15,Patch
Tâche,4,4,2004,2,3,3,2,15,Patch
Amélioration,4,4,2021,7,7,3,2,15,Mineur
Tâche,4,4,2006,5,7,3,3,15,Mineur
Bug,4,4,2004,4,7,2,3,17,Mineur
Tâche,4,4,2008,1,8,3,3,15,Mineur
Patch,3,4,2018,1,5,3,2,12,Mineur
Sous-tâche,4,4,2012,5,7,2,2,16,Mineur
Patch,3,4,2015,6,6,3,2,12,Mineur
Patch,4,4,2004,3,5,2,2,16,Mineur
Nouvelle fonctionnalité,2,4,2016,3,5,3,3,9,Majeur
Bug,3,4,2007,5,3,3,2,11,Majeur
Tâche,3,4,2006,4,7,2,2,13,Patch
Tâche,3,4,2009,2,4,2,2,14,Mineur
Bug,4,4,2006,5,8,3,2,17,Patch
Nouvelle fonctionnalité,3,4,2011,6,12,3,2,13,Patch
Sous-tâche,2,4,2021,7,12,2,3,3,Mineur
Patch,2,4,2009,4,12,2,2,11,Mineur
Patch,4,4,2005,5,12,2,3,17,Mineur
Sous-tâche,3,4,2016,3,3,3,3,11,Mineur
Bug,4,4,2011,6,4,3,3,17,Patch
Sous-tâche,4,4,2010,4,1,3,3,17,Majeur
Patch,3,4,2015,3,10,2,3,13,Patch
Nouvelle fonctionnalité,2,4,2015,7,9,3,2,12,Mineur
Patch,2,4,2021,3,11,3,3,14,Majeur
Amélioration,2,4,2010,1,2,2,3,13,Mineur
Tâche,3,4,2020,6,7,3,2,12,Majeur
Sous-tâche,4,4,2013,7,12,3,3,16,Patch
Patch,3,4,2021,2,9,2,3,14,Mineur
Tâche,3,4,2020,7,9,3,2,12,Mineur
Tâche,2,4,2018,1,3,2,3,8,Majeur
Nouvelle fonctionnalité,2,4,2020,2,2,3,2,10,Patch
Nouvelle fonctionnalité,2,4,2012,7,4,2,2,7,Mineur
Nouvelle fonctionnalité,3,4,2006,6,1,3,2,14,Mineur
Sous-tâche,4,4,2014,2,12,3,2,16,Majeur
Bug,4,4,2009,3,11,2,3,17,Majeur
Sous-tâche,3,4,2011,2,4,2,2,14,Patch
Bug,4,4,2009,5,11,2,3,17,Majeur
Bug,2,4,2017,4,3,2,3,9,Mineur
Amélioration,3,4,2008,1,4,2,2,13,Mineur
Amélioration,2,4,2011,5,7,3,2,9,Patch
Sous-tâche,2,4,2020,3,1,3,3,10,Patch
Sous-tâche,2,4,2005,5,4,3,2,2,Mineur
Tâche,4,4,2007,2,1,3,3,16,Mineur
Sous-tâche,4,4,2015,5,11,2,2,16,Patch
Patch,4,4,2004,7,9,2,2,15,Mineur
Amélioration,4,4,2007,7,6,2,3,16,Majeur
Nouvelle fonctionnalité,2,4,2022,4,2,2,2,2,Patch
Tâche,2,4,2012,2,7,3,2,11,Patch
Amélioration,4,4,2018,2,1,3,3,16,Patch
Bug,2,4,2010,2,10,3,3,8,Patch
Bug,3,4,2005,6,2,2,2,12,Majeur
Bug,3,4,2005,3,4,3,3,13,Patch
Patch,3,4,2004,4,8,3,3,14,Patch
Sous-tâche,3,4,2012,2,7,2,3,14,Mineur
Patch,4,4,2014,5,5,2,3,16,Majeur
Nouvelle fonctionnalité,4,4,2017,2,1,3,3,17,Mineur
Amélioration,3,4,2006,7,1,3,2,10,Mineur
Nouvelle fonctionnalité,3,4,2019,5,9,2,3,14,Mineur
Amélioration,2,4,2007,7,5,2,2,12,Mineur
Patch,2,4,2020,3,8,3,2,12,Patch
Sous-tâche,2,4,2016,7,12,2,3,9,Majeur
Nouvelle fonctionnalité,4,4,2010,2,1,2,3,15,Majeur
Nouvelle fonctionnalité,3,4,2007,2,9,3,2,11,Patch
Amélioration,4,4,2022,6,11,2,2,17,Patch
Bug,2,4,2005,5,12,2,2,5,Mineur
Tâche,3,4,2008,2,5,3,2,14,Mineur
Amélioration,4,4,2004,1,12,2,2,16,Majeur
Patch,3,4,2008,2,1,3,3,10,Majeur
Sous-tâche,2,4,2016,4,7,3,3,4,Majeur
Patch,2,4,2015,1,11,3,3,5,Mineur
Nouvelle fonctionnalité,2,4,2016,2,2,2,3,10,Majeur
Bug,3,4,2020,6,9,3,2,12,Mineur
Amélioration,3,4,2021,6,2,2,2,10,Mineur
Amélioration,4,4,2022,5,1,3,3,16,Mineur
Bug,4,4,2011,4,7,3,2,15,Patch
Bug,4,4,2011,2,5,3,3,16,Mineur
Amélioration,2,4,2011,5,12,2,2,6,Patch
Patch,3,4,2005,5,4,2,3,11,Majeur
Nouvelle fonctionnalité,3,4,2017,7,12,2,2,10,Patch
Nouvelle fonctionnalité,3,4,2021,3,12,3,2,10,Majeur
Amélioration,4,4,2018,6,2,2,2,17,Patch
Tâche,2,4,2011,3,10,3,3,3,Patch
Nouvelle fonctionnalité,4,4,2021,4,4,3,3,17,Mineur
Amélioration,4,4,2020,5,7,3,2,15,Patch
Bug,2,4,2006,6,5,3,3,4,Patch
Nouvelle fonctionnalité,3,4,2005,2,6,3,2,12,Patch
Patch,3,4,2021,6,10,2,2,12,Majeur
Bug,2,4,2022,6,5,3,3,6,Mineur
Sous-tâche,4,4,2013,7,7,3,3,16,Majeur
Tâche,2,4,2006,3,11,3,3,4,Patch
Bug,4,4,2019,5,3,3,3,17,Mineur
Bug,2,4,2015,6,2,3,2,13,Majeur
Amélioration,3,4,2004,6,11,2,2,12,Patch
Nouvelle fonctionnalité,3,4,2021,3,2,2,3,14,Majeur
Patch,3,4,2009,6,4,3,3,11,Patch
Amélioration,3,4,2022,5,12,3,3,10,Patch
Nouvelle fonctionnalité,4,4,2009,2,11,3,2,16,Mineur
Nouvelle fonctionnalité,2,4,2018,5,4,2,2,4,Mineur
Amélioration,2,4,2011,2,11,3,3,1,Mineur
Tâche,3,4,2015,3,8,3,3,14,Majeur
Amélioration,3,4,2008,2,10,3,3,13,Majeur
Nouvelle fonctionnalité,2,4,2019,7,8,2,2,13,Mineur
Bug,2,4,2012,4,4,3,2,5,Mineur
Bug,4,4,2017,3,1,2,3,17,Mineur
Amélioration,4,4,2012,1,6,3,3,15,Patch
Amélioration,2,4,2018,2,11,3,3,2,Mineur
Bug,2,4,2019,7,7,3,2,8,Patch
Amélioration,3,4,2022,3,9,2,2,12,Patch
Nouvelle fonctionnalité,2,4,2020,2,1,2,3,14,Majeur
Patch,2,4,2012,4,10,3,3,12,Majeur
Patch,4,4,2021,1,2,2,3,16,Majeur
Patch,4,4,2014,4,12,3,2,16,Mineur
Sous-tâche,2,4,2010,2,3,2,3,12,Patch
Sous-tâche,3,4,2011,2,6,3,2,11,Patch
Bug,4,4,2015,5,3,3,3,17,Mineur
Amélioration,2,4,2011,7,1,2,2,8,Mineur
Bug,2,4,2010,4,7,2,2,5,Mineur
Amélioration,3,4,2010,4,1,2,3,11,Patch
Amélioration,4,4,2019,6,11,3,2,15,Majeur
Bug,3,4,2006,7,6,3,2,13,Patch
Tâche,2,4,2017,1,10,2,3,1,Majeur
Tâche,2,4,2010,1,8,3,2,4,Majeur
Tâche,2,4,2006,6,8,2,2,2,Patch
Bug,3,4,2013,4,12,3,3,10,Majeur
Bug,2,4,2008,1,5,3,3,6,Patch
Sous-tâche,3,4,2017,1,12,2,3,11,Mineur
Patch,2,4,2004,1,12,3,2,5,Patch
Nouvelle fonctionnalité,3,4,2010,1,9,3,2,14,Majeur
Patch,2,4,2015,5,6,3,3,10,Patch
Bug,4,4,2014,7,9,2,2,16,Mineur
Patch,4,4,2022,1,3,3,2,17,Majeur
Patch,2,4,2018,6,11,3,2,14,Majeur
Sous-tâche,2,4,2011,2,9,2,2,6,Patch
Patch,3,4,2009,6,4,2,2,10,Patch
Sous-tâche,3,4,2008,7,9,3,2,12,Patch
Patch,3,4,2005,3,2,3,2,14,Patch
Sous-tâche,3,4,2009,6,12,2,2,10,Mineur
Bug,4,4,2016,4,10,2,2,16,Mineur
Patch,2,4,2015,7,12,2,3,2,Mineur
Patch,3,4,2008,5,7,3,2,12,Mineur
Bug,4,4,2019,2,12,3,2,16,Majeur
Patch,2,4,2012,2,3,3,2,5,Majeur
Tâche,3,4,2010,1,2,2,2,12,Patch
Patch,2,4,2017,6,10,2,3,14,Majeur
Amélioration,2,4,2019,1,3,2,2,1,Mineur
Amélioration,2,4,2020,4,2,3,3,7,Majeur
Amélioration,4,4,2020,1,9,2,3,17,Patch
Patch,3,4,2014,6,8,3,2,11,Mineur
Tâche,4,4,2018,5,11,3,2,16,Mineur
Bug,3,4,2016,3,12,2,3,14,Patch
Sous-tâche,4,4,2007,5,11,3,3,15,Patch
Amélioration,3,4,2007,6,7,2,2,14,Patch
Amélioration,2,4,2020,4,4,3,2,7,Majeur
Bug,2,4,2012,7,5,3,2,6,Patch
Sous-tâche,4,4,2009,2,1,3,2,17,Majeur
Tâche,3,4,2009,6,11,3,2,10,Mineur
Tâche,4,4,2015,2,11,3,3,15,Patch
Tâche,2,4,2011,7,9,3,2,9,Majeur
Patch,2,4,2015,4,9,3,3,12,Patch
Sous-tâche,3,4,2006,3,10,2,2,13,Patch
Bug,4,4,2010,7,10,3,2,17,Majeur
Patch,4,4,2009,5,4,3,3,17,Mineur
Tâche,3,4,2016,5,10,2,2,10,Mineur
Nouvelle fonctionnalité,4,4,2021,5,5,3,2,16,Majeur
Tâche,3,4,2006,6,8,2,3,13,Majeur
Nouvelle fonctionnalité,3,4,2006,6,6,2,2,13,Mineur
Amélioration,4,4,2016,1,11,3,3,16,Patch
Bug,4,4,2019,1,2,2,3,15,Majeur
Tâche,4,4,2018,2,3,2,2,16,Mineur
Patch,4,4,2012,1,10,3,2,16,Patch
Patch,3,4,2005,1,9,3,2,14,Mineur
Patch,3,4,2013,2,9,2,3,10,Mineur
Bug,4,4,2022,1,5,2,3,16,Mineur
Bug,3,4,2022,4,2,3,3,14,Majeur
Patch,3,4,2017,5,11,3,3,12,Mineur
Tâche,4,4,2005,6,11,2,3,15,Mineur
Patch,2,4,2009,7,6,2,2,3,Patch
Nouvelle fonctionnalité,2,4,2021,7,11,2,3,7,Majeur
Nouvelle fonctionnalité,2,4,2011,2,9,2,2,3,Mineur
Patch,2,4,2008,1,2,2,3,8,Patch
Sous-tâche,3,4,2019,6,5,2,3,14,Mineur
Bug,4,4,2004,7,5,2,3,15,Mineur
Sous-tâche,4,4,2004,4,5,2,3,16,Majeur
Bug,3,4,2008,5,6,3,2,14,Patch
Patch,4,4,2022,4,10,2,2,15,Majeur
Patch,2,4,2006,6,9,2,3,6,Mineur
Patch,3,4,2006,3,7,2,3,10,Mineur
Tâche,3,4,2021,1,6,2,2,12,Majeur
Patch,4,4,2012,2,3,2,3,17,Patch
Tâche,3,4,2006,7,11,2,3,11,Mineur
Tâche,4,4,2005,2,3,3,3,15,Majeur
Bug,2,4,2010,4,8,2,2,1,Patch
Tâche,3,4,2008,1,10,2,3,12,Mineur
Amélioration,3,4,2020,4,8,3,2,11,Majeur
Amélioration,3,4,2018,5,8,2,2,14,Patch
Tâche,3,4,2012,5,7,3,3,14,Majeur
Amélioration,4,4,2022,6,1,3,3,16,Mineur
Amélioration,2,4,2004,4,7,3,2,14,Patch
Sous-tâche,2,4,2018,5,6,2,2,4,Patch
Nouvelle fonctionnalité,3,4,2005,7,9,3,3,12,Patch
Nouvelle fonctionnalité,3,4,2016,2,3,2,3,10,Majeur
Bug,4,4,2021,7,2,2,3,17,Patch
Nouvelle fonctionnalité,2,4,2008,6,11,3,3,10,Mineur
Amélioration,4,4,2006,3,10,3,2,15,Patch
Patch,2,4,2016,7,1,2,2,14,Patch
Patch,2,4,2022,3,6,2,3,14,Mineur
Sous-tâche,3,4,2020,3,8,3,3,10,Patch
Tâche,2,4,2011,1,6,3,3,5,Patch
Bug,2,4,2018,5,4,3,3,5,Mineur
Nouvelle fonctionnalité,4,4,2012,6,10,3,3,17,Patch
Tâche,4,4,2020,1,5,2,3,16,Majeur
Bug,2,4,2021,5,1,3,2,7,Majeur
Sous-tâche,4,4,2021,3,12,2,3,15,Patch
Tâche,3,4,2011,1,4,2,2,14,Majeur
Tâche,3,4,2004,4,1,2,2,13,Mineur
Sous-tâche,3,4,2007,6,7,2,3,11,Mineur
Bug,4,4,2009,4,6,2,3,17,Patch
Tâche,4,4,2020,1,6,3,2,16,Majeur
Tâche,4,4,2006,4,3,2,3,17,Mineur
Bug,4,4,2010,4,12,2,2,17,Patch
Sous-tâche,3,4,2008,1,2,3,2,10,Patch
Tâche,2,4,2022,5,12,2,3,13,Majeur
Sous-tâche,4,4,2006,3,3,3,3,15,Patch
Patch,2,4,2015,7,3,2,2,14,Mineur
Amélioration,3,4,2006,5,1,3,3,11,Patch
Nouvelle fonctionnalité,3,4,2010,5,5,3,2,13,Patch
Bug,4,4,2005,4,2,2,2,16,Mineur
Bug,2,4,2009,4,9,2,2,10,Patch
Bug,3,4,2005,6,7,3,2,14,Mineur
Bug,4,4,2015,6,2,3,2,17,Majeur
Sous-tâche,4,4,2018,1,8,3,2,15,Majeur
Bug,3,4,2013,6,4,2,2,10,Mineur
Patch,2,4,2022,4,9,2,3,10,Majeur
Patch,3,4,2018,4,1,3,2,12,Majeur
Nouvelle fonctionnalité,3,4,2005,6,5,2,2,10,Majeur
Sous-tâche,2,4,2010,4,10,3,3,9,Majeur
Patch,4,4,2005,5,11,2,3,16,Patch
Nouvelle fonctionnalité,2,4,2008,7,6,2,2,4,Patch
Sous-tâche,4,4,2014,2,6,3,2,17,Patch
Tâche,3,4,2004,4,6,3,2,12,Patch
Sous-tâche,3,4,2022,2,6,2,3,12,Majeur
Nouvelle fonctionnalité,3,4,2011,6,4,3,3,12,Majeur
Patch,4,4,2008,6,11,3,3,17,Majeur
Amélioration,4,4,2021,3,1,2,2,16,Mineur
Amélioration,4,4,2014,2,9,3,2,17,Mineur
Nouvelle fonctionnalité,3,4,2015,3,5,3,3,11,Mineur
Nouvelle fonctionnalité,2,4,2016,6,11,2,2,14,Patch
Patch,4,4,2005,2,9,2,3,17,Mineur
Nouvelle fonctionnalité,3,4,2007,7,3,3,2,11,Patch
Nouvelle fonctionnalité,3,4,2018,3,9,3,3,11,Majeur
Amélioration,2,4,2015,3,8,3,3,4,Patch
Tâche,3,4,2008,7,7,3,2,11,Patch
Amélioration,3,4,2021,6,1,2,2,13,Majeur
Patch,2,4,2020,5,7,2,3,5,Patch
Sous-tâche,4,4,2007,6,4,3,2,16,Mineur
Bug,4,4,2009,6,3,2,2,17,Patch
Sous-tâche,3,4,2009,1,7,2,3,12,Patch
Sous-tâche,2,4,2008,6,10,3,2,1,Patch
Tâche,2,4,2019,1,10,2,2,11,Majeur
Bug,2,4,2005,3,3,3,3,11,Mineur
Bug,4,4,2021,1,3,3,2,16,Mineur
Tâche,2,4,2020,3,12,3,3,8,Majeur
Patch,4,4,2013,7,11,2,3,15,Mineur
Tâche,3,4,2006,2,10,2,3,10,Mineur
Sous-tâche,2,4,2004,1,7,3,2,3,Mineur
Patch,2,4,2019,6,8,3,3,7,Majeur
Tâche,3,4,2011,2,4,3,2,13,Majeur
Amélioration,2,4,2004,4,1,3,3,9,Majeur
Patch,3,4,2005,6,11,2,2,10,Patch
Tâche,2,4,2018,5,12,3,2,12,Mineur
Sous-tâche,4,4,2007,1,2,3,2,15,Majeur
Patch,4,4,2013,2,2,2,2,17,Mineur
Amélioration,3,4,2022,7,10,3,3,11,Mineur
Amélioration,2,4,2022,4,10,3,2,11,Majeur
Amélioration,4,4,2017,6,7,3,2,17,Mineur
Patch,2,4,2016,1,3,3,3,2,Patch
Bug,3,4,2014,6,4,2,3,14,Mineur
Patch,2,4,2022,6,5,2,3,12,Mineur
Tâche,3,4,2009,7,6,3,2,12,Mineur
Bug,4,4,2014,5,11,3,2,16,Majeur
Tâche,4,4,2004,5,10,2,2,15,Majeur
Bug,3,4,2005,7,3,2,3,12,Patch
Tâche,3,4,2010,6,2,3,3,10,Majeur
Patch,4,4,2007,5,3,2,2,17,Mineur
Amélioration,2,4,2010,6,5,2,3,11,Majeur
Patch,2,4,2017,6,3,3,2,11,Patch
Patch,4,4,2007,1,9,2,2,17,Majeur
Bug,3,4,2005,1,8,2,2,11,Mineur
Tâche,4,4,2015,7,8,2,3,15,Mineur
Sous-tâche,3,4,2014,6,10,3,3,10,Majeur
Patch,2,4,2006,1,9,3,2,14,Majeur
Tâche,3,4,2008,4,2,2,3,10,Patch
Sous-tâche,3,4,2012,3,8,2,2,13,Patch
Sous-tâche,4,4,2018,3,5,3,3,15,Patch
Nouvelle fonctionnalité,4,4,2015,3,2,2,2,15,Mineur
Amélioration,3,4,2007,2,10,3,3,10,Mineur
Bug,2,4,2012,5,2,2,2,1,Mineur
Amélioration,4,4,2010,6,3,3,3,17,Mineur
Nouvelle fonctionnalité,2,4,2021,7,2,3,2,13,Mineur
Sous-tâche,2,4,2004,6,3,2,3,6,Majeur
Bug,3,4,2007,6,1,3,3,11,Mineur
Bug,4,4,2012,1,8,3,3,17,Patch
Bug,3,4,2015,1,10,2,2,11,Mineur
Sous-tâche,2,4,2005,7,7,3,2,13,Patch
Patch,4,4,2014,4,3,2,3,15,Majeur
Bug,3,4,2008,3,2,3,2,13,Mineur
Bug,2,4,2012,2,4,2,3,1,Mineur
Tâche,4,4,2021,7,8,3,2,17,Patch
Patch,4,4,2013,4,9,2,3,17,Mineur
Sous-tâche,2,4,2006,4,12,2,2,7,Majeur
Sous-tâche,4,4,2013,1,1,2,2,15,Patch
Tâche,3,4,2008,6,6,3,3,14,Mineur
Patch,4,4,2022,6,12,2,2,15,Mineur
Nouvelle fonctionnalité,3,4,2006,3,6,3,3,13,Patch
Tâche,2,4,2004,5,4,2,3,7,Mineur
Tâche,4,4,2009,1,7,3,3,17,Patch
Patch,4,4,2019,2,12,2,2,17,Mineur
Amélioration,3,4,2005,5,6,3,2,13,Majeur
Bug,4,4,2020,6,6,3,3,17,Mineur
Bug,2,4,2020,3,10,3,3,12,Majeur
Sous-tâche,2,4,2012,6,10,2,3,14,Mineur
Bug,3,4,2015,5,6,2,2,10,Mineur
Sous-tâche,4,4,2006,6,4,3,3,15,Patch
Tâche,3,4,2017,7,11,2,3,11,Patch
Nouvelle fonctionnalité,3,4,2016,6,5,3,2,13,Mineur
Sous-tâche,2,4,2005,7,10,3,2,13,Mineur
Sous-tâche,4,4,2010,6,8,3,2,15,Mineur
Sous-tâche,2,4,2006,3,1,2,3,14,Majeur
Bug,3,4,2012,3,12,2,3,11,Mineur
Amélioration,2,4,2010,6,6,3,3,1,Mineur
Nouvelle fonctionnalité,4,4,2019,2,8,2,2,17,Patch
Sous-tâche,4,4,2021,4,12,3,3,17,Majeur
Patch,2,4,2008,4,6,2,2,14,Mineur
Bug,4,4,2019,5,6,3,2,15,Majeur
Tâche,3,4,2010,6,12,3,2,11,Mineur
Nouvelle fonctionnalité,2,4,2005,2,9,3,2,5,Majeur
Amélioration,4,4,2020,6,12,2,2,16,Mineur
Nouvelle fonctionnalité,4,4,2021,6,5,2,2,17,Majeur
Patch,2,4,2016,3,9,3,2,4,Mineur
Tâche,2,4,2005,3,2,2,3,5,Patch
Nouvelle fonctionnalité,3,4,2008,5,3,3,2,14,Mineur
Patch,4,4,2013,6,2,2,3,16,Majeur
Sous-tâche,4,4,2006,6,9,3,2,16,Patch
Bug,2,4,2019,7,1,3,3,1,Patch
Sous-tâche,3,4,2004,6,9,2,3,12,Majeur
Tâche,2,4,2006,4,10,2,3,1,Majeur
Sous-tâche,2,4,2016,2,11,3,3,6,Mineur
Patch,2,4,2008,4,8,3,3,10,Mineur
Amélioration,4,4,2017,5,4,3,2,17,Majeur
Tâche,4,4,2012,2,12,2,3,17,Patch
Patch,4,4,2014,3,1,3,2,17,Patch
Amélioration,3,4,2008,4,4,3,2,10,Mineur
Sous-tâche,3,4,2022,1,12,3,3,11,Patch
Tâche,3,4,2020,2,10,3,3,10,Majeur
Bug,2,4,2007,2,3,3,2,10,Patch
Bug,2,4,2017,7,11,3,2,1,Majeur
Patch,2,4,2021,3,2,2,2,3,Mineur
Amélioration,4,4,2017,6,4,2,2,15,Mineur
Amélioration,2,4,2012,2,3,2,3,7,Patch
Tâche,3,4,2019,2,3,2,3,14,Mineur
Tâche,2,4,2016,5,8,3,2,10,Patch
Patch,4,4,2010,7,2,2,3,15,Patch
Nouvelle fonctionnalité,2,4,2010,2,9,2,3,7,Patch
Sous-tâche,2,4,2018,4,8,3,3,8,Majeur
Bug,2,4,2013,1,11,2,3,9,Mineur
Nouvelle fonctionnalité,2,4,2020,6,6,3,3,3,Majeur
Patch,3,4,2012,2,11,2,2,11,Patch
Bug,3,4,2019,3,10,2,2,10,Majeur
Amélioration,3,4,2020,3,4,3,2,12,Patch
Nouvelle fonctionnalité,3,4,2013,2,10,3,3,11,Majeur
Amélioration,2,4,2004,5,3,2,3,5,Patch
Amélioration,2,4,2010,1,3,3,2,7,Mineur
Amélioration,3,4,2022,7,7,3,2,13,Mineur
Bug,3,4,2021,1,1,3,3,13,Mineur
Tâche,2,4,2006,7,1,2,3,9,Majeur
Bug,4,4,2017,7,7,3,2,16,Mineur
Tâche,4,4,2010,1,8,2,2,17,Mineur
Nouvelle fonctionnalité,2,4,2004,1,6,2,2,14,Mineur
Sous-tâche,2,4,2004,5,1,2,3,12,Majeur
Patch,2,4,2008,6,4,3,2,3,Patch
Nouvelle fonctionnalité,3,4,2017,3,1,2,3,14,Majeur
Bug,3,4,2004,3,3,2,3,11,Mineur
Patch,2,4,2021,7,9,3,3,8,Patch
Amélioration,3,4,2012,4,4,3,3,11,Patch
Nouvelle fonctionnalité,4,4,2004,2,12,2,3,17,Majeur
Sous-tâche,4,4,2007,4,6,3,3,16,Mineur
Nouvelle fonctionnalité,3,4,2021,7,10,3,2,13,Majeur
Amélioration,3,4,2007,6,4,2,3,10,Mineur
Amélioration,4,4,2007,6,1,2,2,17,Mineur
Amélioration,3,4,2005,6,9,3,2,10,Mineur
Nouvelle fonctionnalité,3,4,2018,2,1,3,3,13,Mineur
Sous-tâche,2,4,2014,4,8,2,3,2,Majeur
Tâche,3,4,2012,4,4,2,2,12,Majeur
Bug,3,4,2006,4,3,2,2,12,Patch
Tâche,4,4,2013,5,6,2,2,15,Mineur
Sous-tâche,3,4,2012,7,10,3,2,13,Majeur
Tâche,4,4,2022,6,1,3,3,16,Majeur
Tâche,2,4,2011,1,1,2,3,3,Majeur
Tâche,3,4,2007,5,4,2,3,14,Mineur
Bug,4,4,2004,5,9,3,2,17,Mineur
Patch,3,4,2009,3,2,2,3,11,Mineur
Tâche,4,4,2007,1,10,2,2,17,Patch
